Price,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Rolling_17d_Return
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,,,
Date,,,,,,,,,
2/11/04,77.48535919,116.0699997,116.3899994,114.1699982,114.8499985,42965700,0.010622614,-0.156739303,0.01610749
2/12/04,77.20496368,115.6500015,116.2699966,115.5800018,115.9700012,27814700,-0.00361869,-0.159790802,0.012696574
2/13/04,76.85782623,115.1299973,116.1999969,114.75,115.8199997,44739900,-0.00449631,-0.163568643,0.000260145
2/17/04,77.55210876,116.1699982,116.4300003,115.7699966,115.8499985,23984300,0.009033336,-0.156012878,0.011933253
2/18/04,77.2116394,115.6600037,116.5999985,115.3499985,116.1999969,28618000,-0.004390201,-0.159718151,0.010748489
2/19/04,76.92462158,115.2300034,116.3899994,115.0599976,116.3300018,51146200,-0.003717287,-0.16284172,-0.005523116
2/20/04,76.69094086,114.8799973,115.5599976,114.3199997,115.4800034,46728800,-0.003037788,-0.16538483,0.001744177
2/23/04,76.49734497,114.5899963,115.2600021,114.1699982,115.2200012,36357000,-0.002524364,-0.167491703,0.01076139
2/24/04,76.36383057,114.3899994,114.9899979,113.0299988,114.2699966,43953000,-0.001745347,-0.168944719,0.008018904
2/25/04,76.68425751,114.8700027,115.0599976,114.3199997,114.4599991,31213600,0.004196056,-0.165457564,0.012248609
2/26/04,76.73100281,114.9400024,115.2900009,114.3399963,114.6100006,29683000,0.000609581,-0.164948842,0.00851088
2/27/04,76.7844162,115.0199966,115.7399979,114.6299973,115.1900024,39312000,0.000696112,-0.164367553,0.010898387
3/1/04,77.54544067,116.1600037,116.3399963,115.25,115.4300003,33130800,0.009911184,-0.156085446,0.029331072
3/2/04,77.09148407,115.4800034,116.9700012,115.2300034,115.9400024,38556400,-0.005854072,-0.161025783,0.020321334
3/3/04,77.23168182,115.6900024,115.8700027,114.9199982,115.25,31346200,0.001818589,-0.159500033,0.01083479
3/4/04,77.43196106,115.9899979,116.0999985,115.5199966,115.7200012,21060000,0.002593226,-0.157320426,0.013190129
3/5/04,77.69231415,116.3799973,116.9499969,115.2799988,115.4199982,55905600,0.003362347,-0.154487046,0.013321877
3/8/04,76.74434662,114.9599991,116.6200027,114.9100037,116.3399963,39281600,-0.012201561,-0.164803624,-0.009563259
3/9/04,76.43727112,114.5,115.2099991,114.2399979,115.0999985,39746100,-0.004001278,-0.168145477,-0.009943565
3/10/04,75.15551758,112.5800018,114.7699966,112.5599976,114.7200012,67671800,-0.016768698,-0.182094594,-0.0221488
3/11/04,74.18089294,111.1200027,113.2699966,111.0999985,112.4000015,89134800,-0.012968105,-0.192701278,-0.043470331
3/12/04,75.15551758,112.5800018,112.7099991,111.5800018,111.7300034,54012200,0.013138486,-0.182094594,-0.026629687
3/15/04,74.23427582,111.1999969,112.3499985,110.9000015,112.2699966,57677200,-0.012257806,-0.19212032,-0.034973793
3/16/04,74.62813568,111.7900009,112.0599976,110.8399963,111.7799988,59832600,0.005305634,-0.187834007,-0.026897638
3/17/04,75.46260834,113.0400009,113.2600021,112.0999985,112.1800003,41607300,0.011181743,-0.178752575,-0.013526439
3/18/04,75.4826355,113.0699997,113.2699966,111.9300003,112.6999969,60014300,0.000265392,-0.178534623,-0.01153943
3/19/04,74.40074921,111.0599976,112.5699997,111.0400009,112.4100037,48636200,-0.014332916,-0.190308617,-0.029778058
3/22/04,73.4561615,109.6500015,110.5699997,109.0999985,110.5400009,62752100,-0.012695943,-0.200588413,-0.042679506
3/23/04,73.32885742,109.4599991,110.4000015,109.3600006,110.25,54080200,-0.001733062,-0.201973843,-0.045003387
3/24/04,73.3891449,109.5500031,110.1399994,108.8499985,109.5800018,51584300,0.000822152,-0.201317744,-0.053598197
3/25/04,74.36050415,111,111.3000031,109.7900009,110.0800018,49873600,0.013235735,-0.190746598,-0.035425183
3/26/04,74.38061523,111.0299988,111.7900009,110.8000031,110.9599991,37409500,0.000270454,-0.190527732,-0.036915765
3/29/04,75.42568207,112.5899963,112.7399979,111.5800018,111.6299973,44113600,0.014050258,-0.179154438,-0.025910218
3/30/04,75.6802597,112.9700012,113.0699997,112.2200012,112.3000031,39059900,0.003375212,-0.17638391,-0.025897728
3/31/04,75.76734161,113.0999985,113.4000015,112.3799973,112.9899979,48517600,0.001150656,-0.175436212,-0.012730645
4/1/04,76.22290802,113.7799988,113.8700027,113.0500031,113.0699997,45103800,0.006012701,-0.170478356,-0.002804432
4/2/04,76.79902649,114.6399994,114.8399963,113.9000015,114.8099976,50987700,0.007558338,-0.164208551,0.021868107
4/5/04,77.22106171,115.2699966,115.3799973,114.4400024,114.4599991,30251800,0.00549532,-0.15961561,0.040983178
4/6/04,76.97320557,114.9000015,115.1800003,114.6200027,114.8300018,28420900,-0.003209696,-0.162312989,0.024185689
4/7/04,76.79229736,114.6299973,114.9800034,114.1100006,114.9499969,45890500,-0.002350275,-0.164281783,0.034458766
4/8/04,76.61817169,114.3700027,115.4100037,113.7399979,115.4100037,46929700,-0.002267489,-0.166176765,0.026666029
4/12/04,76.91959381,114.8199997,115.0800018,114.5699997,114.5800018,23085200,0.003934081,-0.162896437,0.019307383
4/13/04,75.84102631,113.2099991,115.3000031,113.0199966,115.2600021,56210300,-0.014022012,-0.174634313,0.00474799
4/14/04,75.96163177,113.3899994,113.6399994,112.5500031,112.6100006,62322300,0.00159024,-0.173321783,0.020979393
4/15/04,75.67356873,112.9599991,113.7799988,112.3600006,113.4499969,61602500,-0.003792218,-0.176456727,0.03018681
4/16/04,76.25637054,113.8300018,114.0500031,112.9800034,113.3799973,47059200,0.007701524,-0.170114189,0.03992307
4/19/04,76.25637054,113.8300018,113.9899979,113.2699966,113.5500031,28277600,0,-0.170114189,0.039068798
4/20/04,74.97689056,111.9199982,114.3199997,111.7799988,114.0800018,53299400,-0.016778663,-0.184038564,0.008289164
4/21/04,75.47927856,112.6699982,112.9499969,111.8700027,112.1999969,50177300,0.006700571,-0.178571156,0.014770829
4/22/04,76.53777313,114.25,114.6699982,112.4400024,112.4800034,62071500,0.014023644,-0.16705173,0.014744196
4/23/04,76.61145782,114.3600006,114.5699997,113.7900009,114.4199982,29395700,0.000962723,-0.166249831,0.012304373
4/26/04,76.5042572,114.1999969,114.9400024,113.5999985,114.5,35515200,-0.001399277,-0.167416478,0.009726032
4/27/04,76.5712738,114.3000031,115.1200027,113.9599991,114.2300034,43485500,0.000875985,-0.166687147,0.004570355
4/28/04,75.57977295,112.8199997,114.0100021,112.5,113.8899994,50165800,-0.012948731,-0.177477492,-0.015875898
4/29/04,74.91655731,111.8300018,113.3199997,111.1600037,112.7200012,69687600,-0.008775041,-0.184695161,-0.029842951
4/30/04,74.3337326,110.9599991,112.3799973,110.9000015,112.1699982,48681400,-0.007779651,-0.191037948,-0.034290802
5/3/04,75.13092041,112.1500015,112.2900009,111.3499985,111.3700027,33758000,0.010724442,-0.182362282,-0.021634682
5/4/04,75.07066345,112.0599976,113.2600021,111.6600037,112.25,51185100,-0.000802026,-0.183018048,-0.020197666
5/5/04,75.55297089,112.7799988,112.9599991,112.1600037,112.4100037,34405000,0.006424713,-0.177769174,-0.017766903
5/6/04,74.90315247,111.8099976,112.5899963,111,112.0199966,54997000,-0.008600832,-0.184841043,-0.012366313
5/7/04,73.66384125,109.9599991,112.2300034,109.9599991,111.2200012,60950000,-0.016545515,-0.198328268,-0.030249357
5/10/04,72.90683746,108.8300018,109.75,108.3600006,109.4400024,75279400,-0.010276464,-0.206566618,-0.036561395
5/11/04,73.52311707,109.75,110.0500031,109.3300018,109.4599991,48300600,0.008452974,-0.199859747,-0.035842953
5/12/04,73.99210358,110.4499969,110.5400009,108.0599976,109.5699997,90830500,0.006378763,-0.194755842,-0.029692824
5/13/04,73.68391418,109.9899979,110.8099976,109.6299973,109.7600021,57393700,-0.004165166,-0.198109817,-0.017244999
5/14/04,73.71739197,110.0400009,110.7399979,109.2699966,109.9499969,54123100,0.000454343,-0.197745484,-0.023342653
5/17/04,73.08769989,109.0999985,109.5,108.4100037,108.8899994,55020400,-0.008541974,-0.204598322,-0.045076739
5/18/04,73.4561615,109.6500015,109.9400024,109.3300018,109.4899979,30193100,0.005041363,-0.200588413,-0.041185697
5/19/04,73.20160675,109.2699966,111.1800003,109.1500015,110.5,54804100,-0.003465397,-0.203358692,-0.043169499
5/20/04,73.43605042,109.6200027,109.8700027,109.0400009,109.4499969,38082900,0.003202712,-0.200807279,-0.040945164
5/21/04,73.56332397,109.8099976,110.5500031,109.4700012,109.9700012,47480400,0.001733121,-0.199422181,-0.026679744
5/24/04,73.87150574,110.2699966,110.7600021,109.6800003,110.5299988,40961500,0.00418934,-0.196068289,-0.013949541
5/25/04,74.92996216,111.8499985,111.9800034,109.5999985,109.9000015,48668000,0.014328345,-0.184549278,0.008020982
5/26/04,75.19120789,112.2399979,112.2900009,111.5100021,111.6600037,35977000,0.003486532,-0.181706183,0.000802432
5/27/04,75.61326599,112.8700027,113.0299988,112.0599976,112.5400009,45306900,0.005613131,-0.177112992,0.007227891
5/28/04,75.60659027,112.8600006,112.8799973,112.3600006,112.7300034,23367200,-8.83E-05,-0.177185643,0.000709693
6/1/04,75.506073,112.7099991,112.8600006,111.8700027,112.4599991,41044700,-0.001329478,-0.178279556,0.008049335
6/2/04,75.7874527,113.1299973,113.4800034,112.4599991,113.0299988,39774200,0.003726584,-0.175217346,0.02882841
6/3/04,75.09069824,112.0899963,113.1900024,112.0699997,112.8099976,38688300,-0.009193533,-0.182800013,0.029954129
6/4/04,75.6869812,112.9800034,113.5800018,112.7099991,112.9800034,32739500,0.007940837,-0.176310761,0.029431072
6/7/04,76.83921814,114.6999969,114.8099976,113.4199982,113.4300003,31643800,0.015223714,-0.163771152,0.038478627
6/8/04,76.94637299,114.8600006,114.9199982,114.1699982,114.3700027,32846500,0.001394533,-0.162605003,0.044276405
6/9/04,76.22958374,113.7900009,114.6999969,113.7200012,114.5100021,36737600,-0.009315439,-0.170405705,0.034078685
6/10/04,76.60475159,114.3499985,114.3499985,113.9300003,114.0400009,21711000,0.004921552,-0.166322814,0.048120979
6/14/04,75.84773254,113.2200012,113.8499985,112.8700027,113.8199997,34633000,-0.009882142,-0.17456133,0.0325578
6/15/04,76.38366699,114.0199966,114.4499969,113.5100021,113.9000015,37445000,0.007065926,-0.168728842,0.043469814
6/16/04,76.37025452,114,114.1999969,113.6999969,114,26633400,-0.000175594,-0.168874808,0.039955908
6/17/04,76.25637054,113.8300018,114.0699997,113.3300018,113.8499985,28402400,-0.001491208,-0.170114189,0.036608549
6/18/04,76.40028381,113.6299973,114.2200012,113.1800003,113.2699966,31799800,0.001887229,-0.168548004,0.034232118
6/21/04,76.1111908,113.1999969,114.1399994,113.1299973,113.75,25284000,-0.003783926,-0.171694157,0.015764437
6/22/04,76.49441528,113.7699966,113.8799973,112.6699982,113.1299973,37334000,0.005035061,-0.167523586,0.017331912
6/23/04,77.15335083,114.75,114.8399963,113.4199982,113.6100006,35580000,0.008614165,-0.160352497,0.020367918
6/24/04,76.91127777,114.3899994,114.9300003,114.2600021,114.5599976,35272100,-0.003137557,-0.162986939,0.017256267
6/25/04,76.54145813,113.8399963,114.9400024,113.6800003,114.4100037,32837900,-0.004808393,-0.167011626,0.013712607
6/28/04,76.27923584,113.4499969,114.6100006,113.4100037,114.5199966,40824500,-0.003425886,-0.169865349,0.006488978
6/29/04,76.5952301,113.9199982,114.1699982,113.4199982,113.5299988,28418100,0.004142599,-0.166426435,0.020036195
6/30/04,77.00537872,114.5299988,114.7900009,113.6500015,114.0699997,52230600,0.005354754,-0.161962853,0.017419079
7/1/04,75.9363327,112.9400024,114.4000015,112.5800018,114.25,57734700,-0.013882745,-0.173597109,-0.01175032
7/2/04,75.89599609,112.8799973,113.2900009,112.5999985,113.1600037,34615100,-0.00053119,-0.174036086,-0.013650765
7/6/04,75.23036194,111.8899994,112.4499969,111.6299973,112.3700027,38698200,-0.008770346,-0.181280075,-0.013108058
7/7/04,75.45226288,112.2200012,112.5699997,111.75,111.8099976,29839800,0.002949619,-0.178865163,-0.015044611
7/8/04,74.92780304,111.4400024,112.3199997,111.1999969,111.8099976,45291100,-0.006950883,-0.184572775,-0.012128636
7/9/04,75.12278748,111.7300034,111.9400024,111.3799973,111.7200012,27412900,0.002602298,-0.182450791,-0.016507188
7/12/04,75.1563797,111.7799988,112.0400009,111,111.5199966,35691300,0.000447164,-0.182085212,-0.015894602
7/13/04,75.21019745,111.8600006,112.0199966,111.5999985,111.9199982,26752000,0.000716077,-0.181499522,-0.013719157
7/14/04,74.98157501,111.5199966,112.3899994,111.1200027,111.2600021,54089400,-0.00303978,-0.183987583,-0.018569418
7/15/04,74.49746704,110.8000031,111.9100037,110.6999969,111.7399979,38403500,-0.006456359,-0.189256053,-0.021202188
7/16/04,74.43697357,110.7099991,111.6699982,110.4400024,111.5699997,40871200,-0.00081202,-0.189914393,-0.026896626
7/19/04,74.12097931,110.2399979,110.9599991,109.9899979,110.75,39592800,-0.004245125,-0.193353308,-0.039303173
7/20/04,75.06227875,111.6399994,111.9000015,110.25,110.5299988,46679800,0.012699501,-0.183109298,-0.024040675
7/21/04,73.67721558,109.5800018,112.0599976,109.4499969,111.8199997,56241100,-0.018452187,-0.198182717,-0.037420799
7/22/04,73.87892151,109.8799973,110.3899994,108.7699966,109.3600006,72477100,0.002737698,-0.195987584,-0.031467467
7/23/04,73.26035309,108.9599991,109.7099991,108.6900024,109.6200027,49610500,-0.008372732,-0.202719365,-0.043538965
7/26/04,73.11916351,108.75,109.4300003,108.2099991,109.1900024,49679100,-0.00192723,-0.204255908,-0.050466802
7/27/04,73.80495453,109.7699966,110.1100006,108.9700012,109.0500031,51295100,0.009379087,-0.196792555,-0.028067963
7/28/04,74.02684784,110.0999985,110.3700027,108.5899963,109.5500031,65862300,0.003006483,-0.194377726,-0.024627758
7/29/04,74.34283447,110.5699997,110.8700027,110,110.5400009,52200500,0.004268541,-0.190938894,-0.011797464
7/30/04,74.52439117,110.8399963,110.9000015,110.0999985,110.3199997,41581700,0.002442155,-0.188963042,-0.012297467
8/2/04,74.67905426,111.0699997,111.3600006,110.0500031,110.1900024,38263100,0.002075335,-0.187279868,-0.003319846
8/3/04,74.10080719,110.2099991,111.0599976,110.1600037,110.9300003,40948800,-0.007743096,-0.193572838,-0.013604132
8/4/04,74.09408569,110.1999969,110.75,109.6399994,109.8899994,40763200,-9.07E-05,-0.193645987,-0.014134449
8/5/04,72.88382721,108.4000015,110.3799973,108.2699966,110.2900009,50772000,-0.016334077,-0.206817035,-0.03093158
8/6/04,71.84170532,106.8499985,107.9599991,106.6200027,107.6299973,74729000,-0.014298397,-0.21815828,-0.041875217
8/9/04,71.94252014,107,107.4800034,106.8700027,107.0199966,37476300,0.001403291,-0.217061129,-0.034295755
8/10/04,72.8704071,108.3799973,108.4100037,107.2600021,107.3099976,55870600,0.012897616,-0.206963084,-0.021045542
8/11/04,72.72245026,108.1600037,108.3300018,107.0999985,107.6800003,52933200,-0.002030411,-0.208573275,-0.018868194
8/12/04,71.92907715,106.9800034,107.9499969,106.6299973,107.6800003,50015900,-0.010909604,-0.217207427,-0.04174136
8/13/04,72.07028198,107.1900024,107.3499985,106.5899963,107.0999985,41634700,0.001963112,-0.215670717,-0.021810455
8/16/04,72.8165741,108.3000031,108.6399994,107.0999985,107.1399994,45731900,0.01035506,-0.20754894,-0.014379574
8/17/04,73.22675323,108.9100037,109.2799988,108.5299988,108.75,40701600,0.005633046,-0.203085026,-0.000458636
8/18/04,73.97979736,110.0299988,110.1699982,108.4899979,108.5199966,43165400,0.01028373,-0.194889768,0.011770291
8/19/04,73.76461792,109.7099991,110.0199966,109.1800003,109.8099976,39881600,-0.002908624,-0.197231532,-0.00054653
8/20/04,74.282341,110.4800034,110.6299973,109.5100021,109.6100006,44870900,0.007018583,-0.191597235,0.003451358
8/23/04,74.09408569,110.1999969,110.7699966,110.0500031,110.5500031,33745100,-0.002534321,-0.193645987,-0.003345968
8/24/04,74.19497681,110.3499985,110.7300034,109.8499985,110.6399994,30453100,0.001361662,-0.192548005,-0.004420222
8/25/04,74.69921875,111.0999985,111.2699966,109.9000015,110.3300018,38551400,0.006796174,-0.187060421,0.000270015
8/26/04,74.69921875,111.0999985,111.3099976,110.8499985,110.9599991,26629500,0,-0.187060421,0.008075642
8/27/04,74.93453217,111.4499969,111.6299973,111.0500031,111.1999969,24902900,0.003150146,-0.184499543,0.011342963
8/30/04,74.31597137,110.5299988,111.3399963,110.4499969,111.2200012,26726500,-0.008254683,-0.191231241,0.019649684
8/31/04,74.70590973,111.1100006,111.1600037,110.0999985,110.6600037,44125300,0.005247033,-0.186987604,0.039868269
9/1/04,74.84712219,111.3199997,111.6399994,110.4800034,110.9499969,52778300,0.001890245,-0.185450812,0.040373927
9/2/04,75.69429016,112.5800018,112.6999969,111.2399979,111.2399979,42736600,0.011318645,-0.176231219,0.038752124
9/3/04,75.38500977,112.1200027,112.8199997,112.0100021,112.3300018,30480500,-0.004085914,-0.179597068,0.036612621
9/7/04,75.88260651,112.8600006,113.1299973,112.3199997,112.5400009,37338800,0.006600739,-0.174181803,0.054964272
9/8/04,75.69429016,112.5800018,113.0599976,112.3099976,112.6200027,32963100,-0.00248168,-0.176231219,0.050284362
9/9/04,75.62705994,112.4800034,112.8799973,112.0299988,112.5699997,34314800,-0.000888181,-0.176962875,0.038596788
9/10/04,76.0170517,113.0599976,113.2699966,112.0800018,112.5199966,27900600,0.005156775,-0.172718657,0.038104905
9/13/04,76.26583862,113.4300003,113.7399979,113.0100021,113.3099976,44398100,0.003272778,-0.170011149,0.030900886
9/14/04,76.42045593,113.6600037,113.6900024,113.1900024,113.3000031,28048900,0.002027347,-0.168328474,0.036004227
9/15/04,75.84222412,112.8000031,113.3600006,112.6800003,113.3000031,38295000,-0.007566453,-0.174621278,0.02099938
9/16/04,76.07082367,113.1399994,113.3700027,112.8000031,112.8499985,23911700,0.003014146,-0.172133466,0.026678755
9/17/04,76.39422607,113.1500015,113.3600006,112.6900024,112.9499969,33683000,0.004251333,-0.168613929,0.029641485
9/20/04,75.93508148,112.4700012,112.9899979,112.2799988,112.6699982,37149400,-0.0060102,-0.173610726,0.01654452
9/21/04,76.26594543,112.9599991,113.4700012,112.5400009,112.75,40920800,0.004357195,-0.170009987,0.020973803
9/22/04,75.31395721,111.5500031,112.5199966,111.4700012,112.5,49042100,-0.012482481,-0.180370321,0.005063421
9/23/04,74.90885925,110.9499969,111.6999969,110.9499969,111.5999985,44068700,-0.00537879,-0.184778937,0.007977934
9/24/04,75.25320435,111.4599991,111.7300034,111.1299973,111.1699982,34981100,0.004596854,-0.181031485,0.007325988
9/27/04,74.77383423,110.75,111.1999969,110.5800018,111.0999985,39355100,-0.006370096,-0.186248393,-0.000979169
9/28/04,75.13165283,111.2799988,111.5100021,110.4100037,110.9100037,41662900,0.004785345,-0.182354311,-0.007433022
9/29/04,75.509758,111.8399963,111.8499985,111,111.2099991,33325700,0.005032568,-0.178239453,0.001654815
9/30/04,75.45574951,111.7600021,111.9800034,111.2600021,111.5500031,43536700,-0.000715252,-0.178827219,-0.005625228
10/1/04,76.73179626,113.6500015,113.6500015,112.2099991,112.2600021,62824300,0.016911193,-0.164940207,0.013706531
